righthandX,righthandY,righthandZ,headX,headY,headZ,lefthandX,lefthandY,lefthandZ
0.187764267,0.946036447,0.264120466,-0.385173466,0.865814463,0.319384902,-0.834610369,0.135472979,0.533921908
0.115386439,0.956869052,0.266622556,-0.4212502,0.851557003,0.312088031,-0.858605637,0.068158245,0.508085439
0.062448876,0.952987066,0.296505971,-0.44035386,0.823712689,0.357191663,-0.792217239,-0.250180334,0.556598281
-0.081499237,0.931115664,0.35550175,-0.436691523,0.802786848,0.405997278,-0.669378498,-0.289980621,0.683990984
-0.313509121,0.787561748,0.530526648,-0.409711248,0.773643104,0.48333533,-0.604153904,-0.281512166,0.745485721
-0.331788242,0.735565867,0.590643224,-0.352050258,0.795145506,0.493765369,-0.613795681,-0.197816897,0.76427962
-0.322089599,0.720690762,0.613891779,-0.351427626,0.784407242,0.511081112,-0.624908445,-0.180502158,0.759544868
-0.328814862,0.756001077,0.565988656,-0.278226601,0.867553755,0.41223833,-0.690818299,0.28370916,0.665040743
-0.324851169,0.699980436,0.636002443,-0.239749458,0.857627971,0.45496644,-0.617611344,0.425494871,0.661445646
-0.32740793,0.714743323,0.618017822,-0.202895758,0.883560011,0.422084138,-0.627212537,0.542796225,0.558548737
-0.369511281,0.660097405,0.654012867,-0.161715736,0.889617412,0.427116941,-0.575617784,0.635052914,0.515142662
-0.391549255,0.607042399,0.691511899,-0.114030641,0.902280524,0.415796667,-0.540320702,0.695181402,0.47410585
-0.298464966,0.654795085,0.694378903,-0.084315784,0.914124174,0.3965701,-0.526233851,0.714498473,0.461052997
-0.332420883,0.589440767,0.736244483,-0.045981507,0.906732102,0.419192791,-0.494891759,0.738966177,0.457177357
-0.300269223,0.579763642,0.757438125,-0.013230944,0.914794991,0.403701705,-0.470303917,0.761562278,0.445911564
-0.267118602,0.602193297,0.752336949,0.01178542,0.926320266,0.376552611,-0.439867409,0.804460054,0.399200055
0.010722909,0.641325944,0.767193621,0.009731051,0.937940148,0.346660619,-0.459532047,0.813893074,0.355539537
0.282573146,0.744486094,0.604890794,0.00410854,0.949232327,0.314549058,-0.479001273,0.808333747,0.342278153
0.312207454,0.793586958,0.522251133,-0.004081572,0.953498161,0.301371196,-0.501139777,0.798243126,0.334165881
0.335667797,0.845840266,0.414585787,-0.016940342,0.967434774,0.25255293,-0.527795647,0.799884174,0.285687002
0.339384011,0.870618972,0.356147581,-0.047859212,0.970042301,0.238175211,-0.545754066,0.794367175,0.266708249
0.326753015,0.894348636,0.305569933,-0.066837579,0.969312004,0.236573409,-0.544853578,0.789128871,0.283566931
0.280834931,0.919083746,0.276435904,-0.083758417,0.96550486,0.246545924,-0.544007838,0.788357563,0.287311372
0.283158333,0.912063531,0.296582995,-0.091043382,0.956660088,0.27660907,-0.52218133,0.792668388,0.314648192
0.277449775,0.922536056,0.268232824,-0.096067911,0.965950642,0.240229711,-0.535639458,0.79623747,0.281240577
0.237946735,0.933860122,0.26699555,-0.111658,0.957407898,0.266275435,-0.532622203,0.784195738,0.318356143
0.215698229,0.937449365,0.273245243,-0.117730102,0.953366278,0.277907111,-0.555659318,0.757409968,0.342888994
0.190919473,0.946577441,0.259886327,-0.135106854,0.952863231,0.271657508,-0.603581445,0.713939022,0.354937336
0.184101295,0.950408873,0.250658507,-0.177439701,0.946626118,0.269098763,-0.647219521,0.643350539,0.408909495
0.15418669,0.96461403,0.213883699,-0.230011296,0.938710054,0.256745475,-0.691072892,0.589675655,0.417972343
0.101043503,0.967353486,0.23241653,-0.267535716,0.914983156,0.302043813,-0.71106005,0.49842767,0.495947037
0.084052182,0.977160467,0.195173389,-0.316713519,0.91377081,0.254392322,-0.774514626,0.457042191,0.437309421
-0.011161688,0.981926039,0.188935627,-0.304234375,0.915088828,0.264676937,-0.799305375,0.390119695,0.457074984
-0.121225238,0.931578312,0.342733555,-0.297277097,0.872666452,0.387401072,-0.694736925,0.337185842,0.635331656
-0.147707636,0.918563847,0.366637304,-0.337922399,0.867184236,0.36578676,-0.718734289,0.305082397,0.624776562
-0.229561027,0.883133008,0.40911835,-0.338120564,0.849493761,0.405012141,-0.697484608,0.28904669,0.655718867
-0.303658175,0.844828278,0.440518891,-0.33170271,0.874119575,0.354807386,-0.671433645,0.481368242,0.563437197
-0.274055161,0.810671318,0.517402922,-0.282027903,0.875862349,0.391567884,-0.654810237,0.444641272,0.611160939
-0.31656453,0.711442381,0.627404683,-0.226982549,0.896317058,0.380912922,-0.59842421,0.584433628,0.548019889
-0.356211116,0.668195667,0.653167812,-0.170620478,0.920147957,0.352443457,-0.557224261,0.669914492,0.49062786
-0.378120717,0.616673958,0.690462131,-0.136155026,0.923583242,0.358407316,-0.525534079,0.700435595,0.482911907
-0.384897378,0.585496667,0.713475761,-0.102963296,0.934212669,0.341533671,-0.522651503,0.735438752,0.431236882
-0.362224057,0.550162974,0.752405765,-0.106905207,0.922126131,0.371826136,-0.512307613,0.737028926,0.440827939
-0.282270753,0.527634911,0.801201986,-0.096709646,0.914783329,0.392197278,-0.504450769,0.731775552,0.458294625
-0.35022047,0.47721905,0.805982383,-0.096870451,0.914857257,0.391985095,-0.507193957,0.73923447,0.443042534
-0.171311593,0.450264146,0.87630733,-0.085802566,0.914411613,0.395587311,-0.530045059,0.729398485,0.432469751
-0.112792341,0.49716932,0.860290971,-0.08415229,0.908206722,0.40997432,-0.521390193,0.720207322,0.457661097
-0.063647127,0.576466195,0.814638428,-0.070811291,0.921906406,0.380886255,-0.506106555,0.752150544,0.422049422
0.188495093,0.650562881,0.735688479,-0.042462507,0.933122519,0.357042436,-0.513497333,0.769701801,0.37931468
0.189711397,0.664530821,0.722778233,-0.044900083,0.935879397,0.349447759,-0.512321032,0.773386341,0.373364068
0.336566305,0.709448025,0.619198371,-0.034115034,0.94851304,0.314895501,-0.527286424,0.777408765,0.342935328
0.375580377,0.785604654,0.491695747,-0.036681423,0.956456711,0.28956007,-0.536129608,0.779766768,0.323309188
0.3920085,0.834366076,0.387508177,-0.032254443,0.961756406,0.272000491,-0.540064329,0.779255368,0.317949042
0.379407353,0.844911194,0.37706118,-0.051511148,0.960750368,0.272590043,-0.538856896,0.77911657,0.320328917
0.340135511,0.872348689,0.351163209,-0.054756891,0.960572784,0.272583217,-0.556489552,0.762033675,0.331095237
0.337876085,0.881895451,0.328785895,-0.065250486,0.962241366,0.264261098,-0.572775601,0.755156969,0.318851161
0.346494021,0.873971165,0.340758412,-0.069414271,0.955342926,0.287230835,-0.543708945,0.763709666,0.348034666
0.349095222,0.874255547,0.337357029,-0.073343336,0.954019736,0.290632238,-0.539210026,0.766224416,0.349503495
0.35177682,0.88865248,0.29419354,-0.082012334,0.965673448,0.246472653,-0.543104686,0.779481428,0.312163423
0.308183683,0.902938857,0.299540043,-0.080598185,0.960387223,0.266758907,-0.493222958,0.802138065,0.336609029
0.2702891,0.922308757,0.276207095,-0.079131721,0.963882828,0.254299162,-0.460880657,0.828408738,0.318320566
0.273072242,0.929071543,0.249514767,-0.055367868,0.972413341,0.226598087,-0.43640137,0.84717069,0.303076999
0.200717713,0.943718412,0.262883924,-0.053504953,0.969624892,0.238672975,-0.418671832,0.848749431,0.323014397
0.147197019,0.950148315,0.274865816,-0.065774726,0.962615926,0.262762751,-0.413268357,0.83456824,0.364287137
0.006128439,0.932486796,0.361152071,-0.084910873,0.946413373,0.311595685,-0.465397398,0.72880267,0.502246881
-0.06390151,0.901996347,0.426988508,-0.138283137,0.938459729,0.316498202,-0.530506257,0.620877883,0.577125433
-0.072987716,0.904859069,0.419407747,-0.138372761,0.925349707,0.352960195,-0.492225304,0.628574088,0.60217013
-0.100921597,0.9046854,0.413955502,-0.164281555,0.92666743,0.338081417,-0.532772838,0.566207061,0.628937729
-0.181769859,0.880229344,0.438356043,-0.19757878,0.923311655,0.329329947,-0.608086319,0.382191727,0.695816436
-0.190695375,0.834654886,0.51670736,-0.213716839,0.902014842,0.375092437,-0.548832121,0.251076366,0.797335539
-0.213457684,0.782602616,0.584781123,-0.211755435,0.884725081,0.415236279,-0.564586815,0.289476065,0.772945882
-0.251256232,0.797159458,0.54900556,-0.220783438,0.897472757,0.381834159,-0.61375001,0.323210507,0.720309582
-0.298042094,0.772711623,0.56043524,-0.234491836,0.893071533,0.38397502,-0.624881112,0.309847893,0.716601618
-0.344167288,0.735607951,0.583463641,-0.230078411,0.886493891,0.401487866,-0.62717015,0.376151226,0.682032153
-0.384161745,0.718652278,0.579619406,-0.230761583,0.893572137,0.385068731,-0.635524477,0.440609232,0.634012731
-0.443063216,0.681308753,0.582677759,-0.243755977,0.898570411,0.364903056,-0.650143975,0.49437164,0.576983096
-0.447279144,0.621804811,0.642884239,-0.240575908,0.890113305,0.38706787,-0.636157967,0.52670028,0.563817219
-0.422346991,0.634201414,0.647619939,-0.219015154,0.903437557,0.368555211,-0.618976399,0.596947274,0.510413724
-0.420158405,0.606552349,0.674952711,-0.200545985,0.909729367,0.36355713,-0.607049983,0.64267755,0.467392645
-0.442822602,0.570767376,0.691471435,-0.183703335,0.910826977,0.369658359,-0.606181367,0.650484927,0.457617209
-0.446978007,0.523029936,0.725706791,-0.178177218,0.909503796,0.37557386,-0.599061842,0.665843671,0.44472139
-0.403963346,0.545099635,0.73462916,-0.162273231,0.914322973,0.371053768,-0.581455488,0.691007343,0.429439598
-0.383152278,0.534358477,0.753429061,-0.157215778,0.9164205,0.36804438,-0.570142294,0.704913928,0.421940895
-0.278277338,0.55636659,0.782954622,-0.130812286,0.924267738,0.358632533,-0.552317454,0.732544327,0.397899786
0.059847527,0.699144995,0.712470735,-0.111527691,0.930404893,0.349153705,-0.566447092,0.73339727,0.375853876
0.210228014,0.741169027,0.637552081,-0.097199617,0.939338603,0.328930423,-0.564622594,0.740149826,0.365211667
0.25587772,0.74436114,0.616808792,-0.082908296,0.944690384,0.317311035,-0.557030662,0.750810262,0.354965903
0.296907702,0.784833674,0.543950292,-0.079939798,0.950570883,0.300041039,-0.569220825,0.750292165,0.336228077
0.289754111,0.851066731,0.43786753,-0.083022416,0.959242654,0.270112584,-0.557141469,0.770942203,0.308612222
0.325042829,0.815559863,0.478758049,-0.065570788,0.951734963,0.299835007,-0.553076299,0.761288293,0.338447547
0.352190149,0.851252912,0.389012311,-0.067270793,0.962877373,0.261422656,-0.567214305,0.767078029,0.299765292
0.405285858,0.837273677,0.367037006,-0.070518841,0.964699132,0.253737417,-0.567482277,0.772796095,0.284165552
0.398782519,0.841721504,0.363974468,-0.076750139,0.956042241,0.283006447,-0.577338437,0.748371517,0.326527798
0.399931356,0.856436389,0.326453093,-0.087447987,0.954978689,0.283493481,-0.563964371,0.758154481,0.327331591
0.331004873,0.891690291,0.308746173,-0.071609953,0.954451504,0.289645198,-0.568296934,0.75276102,0.332249067
0.30405343,0.915058891,0.264988184,-0.096848964,0.955225843,0.279578015,-0.531837767,0.788124602,0.309851903
0.24821485,0.938265473,0.240930053,-0.170607103,0.93892917,0.298839808,-0.521621866,0.789686152,0.32296503
0.172167603,0.958397445,0.227667858,-0.23315376,0.922562969,0.307435998,-0.528210565,0.790897499,0.308989878
0.103345506,0.949961768,0.294775075,-0.248530243,0.89887645,0.360906978,-0.53847147,0.757543937,0.369019863
0.062333715,0.948648009,0.310131364,-0.229141429,0.887050937,0.400792766,-0.533261966,0.740492289,0.409026705
0.004945363,0.9509679,0.309250055,-0.267456862,0.888159089,0.373684705,-0.532597749,0.728208837,0.431336908
-0.069139145,0.936216595,0.344555171,-0.302999843,0.89275055,0.333447972,-0.578434289,0.692569165,0.431000842
-0.112520033,0.947103516,0.300556436,-0.30620791,0.917482892,0.253893399,-0.623610158,0.677957122,0.389210113
-0.157930538,0.973025209,0.168166251,-0.283986662,0.951732206,0.116436179,-0.673545764,0.695415281,0.250466944
-0.13380178,0.964801403,0.226396412,-0.20819478,0.954275871,0.214505233,-0.581082049,0.724938683,0.369875057
-0.141758852,0.936204259,0.321599151,-0.318935404,0.906794239,0.275688984,-0.640776648,0.638237169,0.426683259
-0.081696276,0.923530704,0.37472224,-0.212702025,0.897745746,0.385759542,-0.548532127,0.64459146,0.532554555
-0.056966165,0.933725726,0.353427679,-0.203721943,0.911733164,0.356707173,-0.550621042,0.685848267,0.475845167
-0.014176268,0.953303074,0.301682419,-0.194469502,0.936825619,0.290756552,-0.538883587,0.748576583,0.386312799
-0.01094087,0.945567124,0.325243157,-0.195988913,0.927495646,0.318339713,-0.546946998,0.729197452,0.411242091
0.035786585,0.946746199,0.319985866,-0.231648296,0.926902869,0.295279764,-0.518751429,0.780056643,0.349869388
0.076963392,0.949141636,0.305297872,-0.246290045,0.924553102,0.290762402,-0.507008771,0.79552842,0.331777996
0.218158269,0.935963604,0.276367694,-0.179018618,0.94301314,0.280496975,-0.451109999,0.839340847,0.303326081
0.262274554,0.927985864,0.264677718,-0.154681755,0.953266275,0.259532201,-0.443144494,0.853688727,0.273566291
0.304934692,0.916410746,0.259241545,-0.075849541,0.967088547,0.242871549,-0.433057355,0.863234973,0.259396817
0.372194071,0.872960419,0.315296177,-0.012699872,0.961574008,0.274251965,-0.440821997,0.846926604,0.297306735
0.389769781,0.854680414,0.342929888,0.021163228,0.961640287,0.273496024,-0.446771472,0.839773772,0.308504883
0.396505047,0.845153795,0.358467308,0.021632885,0.959661694,0.280323834,-0.443672071,0.839803163,0.31286697
0.408489556,0.823852699,0.392941488,0.04460202,0.954092441,0.296172709,-0.463683066,0.828457035,0.314097047
0.415013861,0.835597746,0.359916521,0.044032929,0.95929344,0.278957339,-0.480097887,0.821949308,0.306439805
0.412636805,0.832734252,0.36916735,0.043112203,0.956121069,0.289782399,-0.478522874,0.825255854,0.299947718
0.422567684,0.836703809,0.348372342,0.02351965,0.960219328,0.278254683,-0.498112856,0.813752365,0.299484009
0.434715931,0.823564369,0.364367657,0.023359988,0.953112477,0.301713302,-0.486789436,0.809673988,0.32781714
0.418762532,0.843377656,0.336677992,0.001166696,0.95371587,0.300706965,-0.500599597,0.796886153,0.33819004
0.39329457,0.858313939,0.329570271,-0.034088571,0.951022138,0.307237468,-0.514238529,0.778811361,0.359181846
0.391990897,0.869328317,0.301017298,-0.039062499,0.954912295,0.294307033,-0.516165791,0.784225052,0.344331154
0.361074636,0.879416071,0.310245838,-0.060600651,0.954230648,0.292867601,-0.540394533,0.768314558,0.343025494
0.350552625,0.889514091,0.293048698,-0.083446438,0.954246512,0.287141578,-0.549714353,0.759343932,0.348153592
0.312532612,0.901173386,0.300349622,-0.106183211,0.94660163,0.304418265,-0.557852363,0.73553868,0.384426314
0.305081744,0.894351037,0.327202312,-0.138640082,0.927978639,0.345882312,-0.578555706,0.694439319,0.427816931
0.287227194,0.906259353,0.310152422,-0.174274234,0.929689017,0.324510128,-0.610486468,0.67683021,0.411347954
0.27403286,0.91188611,0.305564583,-0.20667611,0.92478018,0.319478645,-0.647795128,0.632460044,0.424683134
0.264757277,0.918271743,0.294415676,-0.236975115,0.914613501,0.32760485,-0.695138519,0.536683834,0.478281196
0.220545064,0.93523738,0.276931252,-0.261621226,0.913717256,0.310926213,-0.710817307,0.50207987,0.492599797
0.190081663,0.942325554,0.275484141,-0.295691206,0.905045953,0.305709884,-0.737148162,0.465619729,0.489704866
0.158080318,0.947139057,0.279174175,-0.302289013,0.89456541,0.329202187,-0.735578288,0.406093861,0.542229065
0.193562531,0.949002062,0.248854643,-0.331678738,0.892168308,0.30663484,-0.777067284,0.380016125,0.501751115
0.160187841,0.951459787,0.262800549,-0.303392391,0.902499277,0.305692841,-0.75000722,0.435830791,0.497534614
0.189059031,0.95310664,0.236314232,-0.257683334,0.928619618,0.266954874,-0.700264272,0.578723251,0.417982473
0.205143784,0.945126397,0.254267813,-0.203578505,0.939834266,0.274348945,-0.657712729,0.631027719,0.411361136
0.21060459,0.935364308,0.28414665,-0.18489902,0.941122913,0.28301946,-0.646722404,0.651415957,0.396745993
0.208439624,0.93581953,0.284244137,-0.133521425,0.950656833,0.280042166,-0.626342473,0.676978244,0.386517223
0.200158046,0.922076821,0.331226649,-0.131319689,0.94541809,0.298227721,-0.628091012,0.675081132,0.386997605
0.163392299,0.921489927,0.352362415,-0.112962625,0.946690279,0.301690173,-0.613344073,0.692952711,0.378979667
0.234339947,0.921060792,0.311017373,-0.114786194,0.954510518,0.275197749,-0.612031179,0.702593133,0.36301615
0.223874591,0.925713492,0.304851928,-0.108440113,0.951237536,0.288769617,-0.601974941,0.705623386,0.373793803
0.214501244,0.924001683,0.316559798,-0.117429443,0.954534197,0.273997797,-0.606484714,0.715356965,0.347045679
0.238137775,0.922227944,0.304607977,-0.110413514,0.956273729,0.270830963,-0.592802316,0.730851218,0.338292642
0.252353876,0.911402939,0.325057231,-0.109183424,0.951099153,0.288945292,-0.567531056,0.747102726,0.346043375
0.272784427,0.906243426,0.322972923,-0.098145085,0.953147129,0.286143483,-0.574129357,0.744868336,0.339921526
0.291018717,0.907642564,0.302478235,-0.0947226,0.957926796,0.27093151,-0.577827153,0.750007585,0.321876379
0.328020206,0.908124737,0.260215693,-0.107820145,0.965159294,0.238416343,-0.582431291,0.754696613,0.302004658
0.307209234,0.916129502,0.257544601,-0.110153699,0.964409292,0.240376536,-0.576524444,0.751872593,0.31985492
0.297939671,0.911049112,0.284993802,-0.106242723,0.953561759,0.28183764,-0.550781325,0.753387826,0.359230729
0.304750055,0.908604964,0.285594858,-0.112093439,0.951717521,0.285777573,-0.54236471,0.760060463,0.357978512
0.300534532,0.916617946,0.263610577,-0.102449313,0.957775408,0.268645503,-0.544266292,0.767589778,0.338496879
0.289893468,0.915551987,0.278794433,-0.10141957,0.956787687,0.272527785,-0.535022365,0.772859617,0.341231713
0.279952242,0.922838113,0.26456863,-0.099275129,0.960274908,0.260799828,-0.542004674,0.773919116,0.327536464
0.25406529,0.935249527,0.246493712,-0.117125076,0.962864667,0.243255728,-0.566485011,0.764741733,0.307025755
0.232053895,0.935378508,0.266867078,-0.11990182,0.955992245,0.267773001,-0.555557251,0.755937986,0.346285868
0.2216015,0.943560319,0.246143656,-0.117380306,0.96293469,0.242855198,-0.54840405,0.772268704,0.320708663
0.201676119,0.943425023,0.263203283,-0.109938563,0.955325062,0.274349298,-0.524039214,0.776567816,0.349750383
0.206175065,0.949515525,0.236457419,-0.127414983,0.961094344,0.24507771,-0.536713482,0.779921972,0.321963284
0.185289611,0.946774776,0.263220978,-0.119190172,0.952446871,0.280425855,-0.520413025,0.775367844,0.357735923
0.163429537,0.942310092,0.292134348,-0.103810118,0.952463649,0.286420069,-0.511139998,0.783248009,0.353918717
0.131392056,0.947060185,0.292938788,-0.101651339,0.957639663,0.269431405,-0.520668135,0.785071526,0.335510643
0.078305905,0.942638073,0.324502156,-0.103379627,0.949892515,0.294986208,-0.519707638,0.774790471,0.360005136
0.029060345,0.946927011,0.320132366,-0.09739824,0.957371918,0.27194226,-0.52324854,0.786143175,0.328922292
0.027829076,0.943809118,0.32931731,-0.089143147,0.955637323,0.280732624,-0.526764691,0.778412908,0.341456153
-0.035599375,0.93563993,0.3511561,-0.083706792,0.953332224,0.290087648,-0.535088084,0.769337045,0.349000363
-0.074443653,0.921169299,0.381975476,-0.065376999,0.950841048,0.302699767,-0.49609028,0.789963289,0.360350436
-0.068990561,0.91849229,0.389374134,-0.076070296,0.94692966,0.31230999,-0.490995908,0.785500186,0.376712724
-0.082244422,0.889923293,0.448633913,-0.088055807,0.946412242,0.310725029,-0.488164099,0.791319786,0.368115211
-0.035363982,0.894565342,0.445535899,-0.069120675,0.948969761,0.307699082,-0.479706001,0.800516671,0.359242554
0.016127435,0.880178097,0.4743695,-0.068132355,0.950834607,0.302111787,-0.492167891,0.793430324,0.358104856
0.048506733,0.874046409,0.483414907,-0.071970794,0.951551482,0.298948124,-0.483623304,0.803402479,0.347351346
0.173257983,0.891326567,0.418949427,-0.063465664,0.963750644,0.259146301,-0.509973188,0.804620352,0.304160215
0.182752098,0.885617092,0.426947347,-0.055506983,0.961613843,0.26873368,-0.515066216,0.801174065,0.304675091
0.264320784,0.853029314,0.449972792,-0.046594699,0.959315395,0.278465271,-0.502155992,0.806403807,0.312333571
0.332523508,0.8291043,0.449459872,-0.03795575,0.963084395,0.266510429,-0.51074398,0.808271368,0.292981198
0.355072324,0.811169219,0.464680689,-0.04436167,0.964120814,0.261730964,-0.494609942,0.818530422,0.292179658
0.36780564,0.790926884,0.489033409,-0.040263276,0.955378225,0.29262829,-0.486223069,0.815656829,0.313514059
0.419868108,0.756378969,0.50159907,-0.046041321,0.956111583,0.289362812,-0.471015656,0.822544213,0.318693064
0.46952018,0.781480396,0.410900464,-0.057044359,0.965834463,0.252803741,-0.504142639,0.815811167,0.283359029
0.496798595,0.795643132,0.346616737,-0.058078035,0.968078672,0.243824991,-0.525121241,0.804731729,0.27686554
0.482230582,0.798380525,0.360613647,-0.052690334,0.962605273,0.265734485,-0.518980224,0.800308499,0.300276261
0.463003292,0.823462371,0.327929375,-0.064976941,0.961745579,0.266126735,-0.506234861,0.805372125,0.308386132
0.435946299,0.8374319,0.329634095,-0.06211466,0.960025889,0.272932338,-0.511731019,0.800059166,0.313108121
0.434493849,0.847182447,0.305772788,-0.074768904,0.9567767,0.281047963,-0.506292475,0.796595947,0.33030717
0.413109696,0.862581517,0.292050519,-0.078097504,0.955530897,0.284361539,-0.498988479,0.79521226,0.34445313
0.366343685,0.880440022,0.301027693,-0.089429219,0.946594448,0.309776314,-0.49674966,0.780184661,0.380199514
0.346341336,0.887565835,0.303767292,-0.10148699,0.944659666,0.311959142,-0.519601362,0.764622213,0.381270633
0.30266312,0.911334932,0.279040638,-0.106282934,0.948663524,0.297895041,-0.517513987,0.769312726,0.374616074
0.282736923,0.920771545,0.268774243,-0.118119409,0.951093283,0.285428402,-0.52030314,0.774772079,0.359183613
0.238217453,0.922962016,0.302313681,-0.103120695,0.946592366,0.305497979,-0.525740302,0.762131184,0.377826935
0.222828574,0.928947908,0.29564034,-0.107976881,0.950888807,0.290088729,-0.511406731,0.781859479,0.35659348
0.220840679,0.930982593,0.290690223,-0.102221233,0.953935722,0.282059315,-0.509999131,0.785059614,0.351542728
0.212795254,0.923872213,0.318085388,-0.097813975,0.950004867,0.29651843,-0.505221655,0.78494222,0.358631832
0.198812805,0.928645571,0.313194624,-0.096432767,0.946682368,0.307397487,-0.480914867,0.800296985,0.358113984
0.232904841,0.912094211,0.337401075,-0.099219321,0.948563513,0.300637302,-0.501454871,0.791958633,0.348345426
0.260094392,0.881824327,0.393365941,-0.077279795,0.944704157,0.318687763,-0.49021345,0.796945427,0.352942997
0.240505562,0.842303302,0.482371457,-0.058845501,0.943344534,0.326555196,-0.477474663,0.803523635,0.355482367
0.190052394,0.86864245,0.4575373,-0.05646413,0.951875814,0.301237842,-0.470043328,0.818550541,0.330203394
0.215611886,0.832076348,0.511038614,-0.049626094,0.949148392,0.310893198,-0.468769281,0.814856342,0.340975809
0.151272051,0.804800426,0.573945154,-0.052465565,0.939045178,0.33976686,-0.450646373,0.818890301,0.355438492
0.142449594,0.793118028,0.592175571,-0.045621767,0.943026936,0.329573743,-0.461306499,0.819505463,0.340010456
0.22226235,0.794091024,0.565702124,-0.046921142,0.948792078,0.312397181,-0.446597332,0.832172514,0.328693976
0.25715323,0.744409511,0.616219682,-0.046400402,0.947581778,0.316126203,-0.449160092,0.824449215,0.344294502
0.344355109,0.765033297,0.544190788,-0.033140933,0.957204165,0.287509765,-0.460418339,0.83171668,0.31026169
0.373695637,0.738863869,0.560742146,-0.03470844,0.95647678,0.289736939,-0.451995628,0.838437232,0.30450445
0.399070108,0.719033802,0.568975782,-0.034822439,0.946655029,0.320361753,-0.454102077,0.82467189,0.337205542
0.480403926,0.732234518,0.482747014,-0.034611829,0.954586183,0.295917626,-0.461064356,0.828178322,0.318653929
0.470521277,0.765083653,0.439609749,-0.043775924,0.958703661,0.28101772,-0.485026701,0.821504557,0.29979887
0.498074916,0.766831491,0.40483434,-0.05370652,0.964701297,0.25781198,-0.494461296,0.821538428,0.283870811
0.499818423,0.786394471,0.362994877,-0.058383404,0.967426219,0.246328824,-0.470008565,0.834973769,0.286200549
0.523940943,0.767363139,0.369648078,-0.059406536,0.966120885,0.251159909,-0.482621053,0.824478773,0.295485486
0.497866398,0.794340981,0.348068177,-0.058928154,0.961489881,0.268448656,-0.484105477,0.817879308,0.310990875
0.485617408,0.811896133,0.324037654,-0.056645391,0.963703969,0.260894539,-0.479890024,0.822442708,0.305439939
0.458474872,0.823384387,0.3344233,-0.057947257,0.951156522,0.303221678,-0.479101282,0.807510636,0.34407635
0.428058886,0.856562457,0.288212331,-0.080803743,0.957179138,0.277990741,-0.50280731,0.801494469,0.323715037
0.40000811,0.863086141,0.308343681,-0.069347135,0.952214108,0.297454648,-0.502013551,0.788258822,0.355851689
0.399297251,0.877181294,0.266673362,-0.101757064,0.959528191,0.26258551,-0.494962734,0.809334104,0.316212272
0.387508904,0.886431242,0.253133371,-0.100350992,0.958869441,0.265516617,-0.524123677,0.790591912,0.316636702
0.318907341,0.902547177,0.289321105,-0.092654931,0.941421027,0.324255321,-0.488798143,0.774987041,0.400588893
0.292989585,0.916587745,0.272073534,-0.110553404,0.954603663,0.276604034,-0.505731991,0.790136324,0.3462943
0.265835688,0.926712593,0.265584557,-0.117361533,0.951590622,0.284080199,-0.509493604,0.781768504,0.359519504
0.25949759,0.921596008,0.288655154,-0.112915744,0.946178492,0.303308911,-0.502966262,0.783260478,0.365414782
0.248969489,0.934328053,0.255039768,-0.113282971,0.955990678,0.270645142,-0.51051276,0.795970899,0.325279957
0.246805027,0.936093277,0.250632511,-0.118298168,0.955898456,0.268819058,-0.513973287,0.792172711,0.329080319
0.266260867,0.928902077,0.257383142,-0.122318728,0.953403722,0.275788816,-0.516319452,0.78578619,0.340520611
0.234803226,0.930721144,0.280402562,-0.118727957,0.948631653,0.293260396,-0.508227896,0.7836974,0.357103334
0.227090568,0.948036879,0.222836149,-0.141539198,0.961018639,0.237507537,-0.521502466,0.798645181,0.300334901
0.123206383,0.95671093,0.263674767,-0.150618934,0.948493712,0.278699865,-0.505910204,0.785746615,0.355889199
0.067818933,0.961446143,0.266499356,-0.153741496,0.949676864,0.27290549,-0.503920909,0.788557208,0.352478719
0.024067077,0.966391715,0.255944973,-0.155652504,0.954867505,0.252982896,-0.527336826,0.782546882,0.330962611
0.036185263,0.967708061,0.249462893,-0.149355615,0.958440602,0.243073059,-0.522710572,0.790058724,0.320282485
0.038215079,0.968785549,0.24493707,-0.156534421,0.956382159,0.246637672,-0.519076424,0.789138647,0.328359349
0.049547558,0.961270403,0.271116675,-0.162784239,0.94989298,0.266841934,-0.513163397,0.784198498,0.3488496
0.128972005,0.956006427,0.263472834,-0.155251259,0.952528465,0.26189038,-0.517364626,0.784573951,0.341727317
0.210639791,0.935418577,0.283941834,-0.162773745,0.948532027,0.27164628,-0.503907296,0.796054001,0.3352245
0.248075285,0.930026087,0.271127516,-0.162212385,0.948334148,0.27267102,-0.506127189,0.79668384,0.330348494
0.304246218,0.912473221,0.273544988,-0.15121781,0.955128765,0.254680617,-0.51006855,0.802459901,0.309658169
0.326558009,0.902105573,0.282073398,-0.149306964,0.953980065,0.260056659,-0.508696945,0.799167519,0.320247863
0.346008087,0.894984937,0.281567695,-0.149232888,0.953758209,0.260911524,-0.514290894,0.798567887,0.312720651
0.250425406,0.922772651,0.29287839,-0.163463034,0.942453443,0.291652781,-0.501521566,0.790915178,0.35061275
0.251182407,0.927598317,0.276529855,-0.168382504,0.946957648,0.273712525,-0.503456877,0.79600296,0.336021518
0.234906684,0.932779499,0.273388472,-0.169610132,0.946033143,0.276140718,-0.516574255,0.785878766,0.339919996
0.185422146,0.933549161,0.306764716,-0.167866482,0.930651886,0.325127532,-0.503105137,0.764556088,0.402913402
